Date,Priority,IM,Shift,Start Time,Item,WO#,L/R,Mold No.,Planned Vol (set),Totes Needed,Plan Hr,Cycle Time,Actual OP hr,DT Hours,Unplanned DT Reason,DT Reason notes,Actual Cycle Time,Actual Startup time,Actual Prod. Vol (set),Good LH,Good RH,Def LH,Def RH,Scrap %,"Quoted
Efficiency","CBC
Efficiency",eff*Prod,Utilization,OEE. Quote,OEE CBC STD,Total Scheduled,Total Produced,Total Good Parts,"Achiev.
(Actual)","Achiev.
(Good)",Production Cost,Scrap Cost,Material Used,Material,Material $,"PXYZ
Efficiency",OEE PXYZ STD,Status,Job_Change_In_Shift
2026-07-10,,IM3,2,,T90A RCL INNER LENS B,,,MO5778,800,66.66666666666667,7.333333333333333,33,0,8,,No pack.,,,,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,PC011-NC,0,,,ON,False
2026-07-10,,IM4,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-10,,IM4,1,7:00AM,31CG Inner Lens,1087525,,M643,800,26.666666666666668,7.777777777777778,35,5.6375,2.3625,,,33,615a,615,608,608,7,7,0.011382113821138212,1.0606060606060606,1.0606060606060606,652.2727272727273,0.541728515625,0.5680208333333334,0.5680208333333334,1600,1230,1216,0.76875,0.7600000000000001,1005.632,11.578,191.88,PC028-RED,0,,,ON,False
2026-07-10,,IM4,2,,31CG Inner Lens,,,M643,800,26.666666666666668,7.777777777777778,35,2.5300000000000002,5.47,,out of pack.,33,ongoing,276,276,276,0,0,0,1.0606060606060606,1.0606060606060606,292.7272727272727,0.10910625000000002,0.11571875000000001,0.11571875000000001,1600,552,552,0.345,0.345,456.50399999999996,0,86.112,PC028-RED,0,,,ON,False
2026-07-10,,IM5,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-10,,IM5,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-10,,IM5,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-10,,IM6,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-10,,IM6,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-10,,IM6,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-10,,IM7,3,ONGOING,T90A RCL Extension A,1086602,,MO5772,700,93.33333333333333,7.583333333333333,39,0.4587222222222222,7.541277777777778,,No pack,35.9,,46,46,46,0,0,0,1.0863509749303621,1.0863509749303621,49.97214484679666,0.003768075396825397,0.004093452380952381,0.004093452380952381,1400,92,92,0.06571428571428571,0.06571428571428571,65.872,0,24.840000000000003,PC003-BK,0,,,ON,False
2026-07-10,,IM7,1,8:00AM,150B SPL Housing,1083899,,M05201,500,100,6.25,45,2.035,5.965,,Oil all over the tool.,40.7,1030a,180,180,180,0,0,0,1.1056511056511056,1.1056511056511056,199.017199017199,0.091575,0.10124999999999999,0.10124999999999999,1000,360,360,0.36,0.36,402.12,0,142.20000000000002,PC001-GY,0,,,ON,False
2026-07-10,,IM7,2,,150B SPL Housing,,,M05201,600,120,7.5,45,4.488305555555556,3.5116944444444442,,Out of pack.,40.7,,397,397,397,0,0,0,1.1056511056511056,1.1056511056511056,438.9434889434889,0.37122027199074076,0.41044010416666665,0.41044010416666665,1200,794,794,0.6616666666666666,0.6616666666666666,886.898,0,313.63,PC001-GY,0,,,ON,False
2026-07-10,,IM8,3,12:00AM,31CC Reflector Turn,1088798,,TNL 620,600,60,6.666666666666667,40,5.194444444444445,2.8055555555555554,,,34,1130p,550,550,550,0,0,0,1.1764705882352942,1.1764705882352942,647.0588235294118,0.5951967592592592,0.7002314814814814,0.7002314814814814,1200,1100,1100,0.9166666666666666,0.9166666666666666,894.3,0,161.7,PBT05-BK,0,,,ON,False
2026-07-10,,IM8,1,,31CC Reflector Turn,,,TNL 620,700,70,7.777777777777778,40,3.107222222222222,4.892777777777778,,Stop per supervisor.,34,,329,329,329,0,0,0,1.1764705882352942,1.1764705882352942,387.05882352941177,0.18254930555555554,0.21476388888888887,0.21476388888888887,1400,658,658,0.47,0.47,534.954,0,96.726,PBT05-BK,0,,,ON,False
2026-07-10,,IM8,2,,31CC Reflector Turn,,,TNL 620,700,70,7.777777777777778,40,0,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PBT05-BK,0,,,ON,False
2026-07-10,,IM9,3,,NX4OB RCO Stop Ref,,,902,,0,0,40,1.3780305555555554,6.621969444444445,,,35.69,ongoing,139,139,139,0,0,0,1.1207621182404035,1.1207621182404035,155.7859344354161,0,0,0,0,278,278,139,139,215.20792487953614,0,77.56200000000001,PBT02-DGY,0,,,ON,False
2026-07-10,,IM9,1,7:30AM,T90A RCL Reflector A,1066982,,MO5774,600,150,6.666666666666667,40,3.8335,4.1665,,Polished at 1045a,41.82,830a,330,323,323,7,7,0.021212121212121213,0.9564801530368244,0.9564801530368244,315.63845050215207,0.263553125,0.2467361111111111,0.2467361111111111,1200,660,646,0.55,0.5383333333333333,688.6360000000001,14.924000000000001,213.84,PC001-GY,0,,,ON,False
2026-07-10,,IM9,2,,T90A RCL Reflector A,,,MO5774,600,150,6.666666666666667,40,6.853833333333332,1.1461666666666677,,,41.82,,590,590,590,0,0,0,0.9564801530368244,0.9564801530368244,564.3232902917264,0.842450347222222,0.8057870370370368,0.8057870370370368,1200,1180,1180,0.9833333333333333,0.9833333333333333,1257.88,0,382.32,PC001-GY,0,,,ON,False
2026-07-11,,IM1,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM1,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM1,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM10,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM10,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM10,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM11,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM11,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM11,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM12,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM12,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM12,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM14,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM14,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM14,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM15,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM15,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM15,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM16,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM16,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM16,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM17,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM17,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM17,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM18,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM18,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM18,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM19,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM19,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM19,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM2,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM2,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM2,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM3,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM3,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM3,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM4,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM4,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM4,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM5,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM5,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM5,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM6,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM6,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM6,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM7,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM7,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM7,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM8,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM8,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM8,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM9,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM9,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-11,,IM9,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM1,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM1,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM1,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM10,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM10,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM10,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM11,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM11,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM11,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM12,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM12,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM12,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM14,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM14,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM14,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM15,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM15,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM15,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM16,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM16,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM16,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM17,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM17,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM17,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM18,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM18,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM18,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM19,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM19,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM19,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM2,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM2,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM2,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM3,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM3,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM3,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM4,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM4,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM4,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM5,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM5,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM5,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM6,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM6,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM6,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM7,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM7,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM7,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM8,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM8,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM8,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM9,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM9,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-12,,IM9,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-13,,IM1,3,11:00PM,NQ5A Flange Brkt,1073847,,1021,700,0,7.968333333333332,40.98,5.902777777777778,2.0972222222222223,,,34,11p,625,621,621,4,4,0.0064,1.2052941176470586,1.2052941176470586,753.3088235294116,0.6587921626984127,0.7889564732142856,0.7889564732142856,1400,1250,1242,0.8928571428571429,0.8871428571428572,0,0,85.98031250000001,PP022-BK,0,,,ON,False
2026-07-13,,IM1,1,,NQ5A Flange Brkt,,,1021,700,0,7.968333333333332,40.98,8.131666666666668,-0.1316666666666677,,,34,,861,861,861,0,0,0,1.2052941176470586,1.2052941176470586,1037.7582352941174,1.25024375,1.5069114375,1.5069114375,1400,1722,1722,1.23,1.23,0,0,118.44647850000001,PP022-BK,0,,,ON,False
2026-07-13,,IM1,2,,NQ5A Flange Brkt,,,1021,700,0,7.968333333333332,40.98,6.2427777777777775,1.7572222222222225,,,34,,661,661,661,0,0,0,1.2052941176470586,1.2052941176470586,796.6994117647057,0.7368707341269841,0.8881459613095236,0.8881459613095236,1400,1322,1322,0.9442857142857143,0.9442857142857143,0,0,90.93277850000001,PP022-BK,0,,,ON,False
2026-07-13,,IM10,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-13,,IM10,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-13,,IM10,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-13,,IM11,3,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-13,,IM11,1,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-13,,IM11,2,,SD,,,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD,False
2026-07-13,,IM12,3,11:20PM,J34A BG BRACKET A,1085979,,5764,700,0,6.708333333333333,34.5,0,8,,No tooling here Hot Runners left on over the weekend cant get it to shoot.,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,PAM01-BK,0,,,ON,False
2026-07-13,,IM12,1,,J34A BG BRACKET A,,,5764,,0,0,34.5,8.127,-0.12700000000000067,,,32.4,530a,903,887,887,16,16,0.017718715393133997,1.0648148148148149,1.0648148148148149,961.5277777777778,0,0,0,0,1806,1774,903,887,0,0,405.8985,PAM01-BK,0,,,ON,False
2026-07-13,,IM12,2,,J34A BG BRACKET A,,,5764,,0,0,34.5,7.452,0.548,,,32.4,,828,828,828,0,0,0,1.0648148148148149,1.0648148148148149,881.6666666666667,0,0,0,0,1656,1656,828,828,0,0,372.18600000000004,PAM01-BK,0,,,ON,False
